Date,Close,High,Low,Open,Volume
2011-07-04,"7,000.00","7,330.00","6,780.00","6,990.00","2,239,873"
2011-07-01,"6,900.00","7,590.00","6,670.00","7,090.00","2,903,602"
2011-06-30,"6,800.00","6,800.00","6,500.00","6,800.00","1,951,142"
2011-06-29,"5,920.00","5,920.00","5,920.00","5,920.00","42,288"
2011-06-28,"5,150.00","5,200.00","4,995.00","5,030.00","26,003"
2011-06-27,"4,990.00","5,160.00","4,905.00","5,080.00","30,174"
2011-06-24,"5,190.00","5,240.00","5,090.00","5,100.00","23,572"
2011-06-23,"5,190.00","5,220.00","5,040.00","5,050.00","8,660"
2011-06-22,"5,140.00","5,180.00","4,825.00","4,825.00","52,921"
2011-06-21,"4,915.00","4,940.00","4,625.00","4,740.00","51,710"
2011-06-20,"4,740.00","5,030.00","4,615.00","4,955.00","47,141"
2011-06-17,"4,950.00","5,150.00","4,950.00","5,020.00","16,026"
2011-06-16,"5,000.00","5,100.00","4,900.00","4,900.00","15,617"
2011-06-15,"5,050.00","5,250.00","5,020.00","5,060.00","81,952"
2011-06-14,"5,200.00","5,220.00","4,825.00","4,900.00","75,303"
2011-06-13,"5,100.00","5,280.00","5,000.00","5,130.00","20,727"
2011-06-10,"5,240.00","5,370.00","5,130.00","5,240.00","10,355"
2011-06-09,"5,270.00","5,320.00","5,200.00","5,230.00","13,392"
2011-06-08,"5,290.00","5,350.00","5,160.00","5,350.00","8,573"
2011-06-07,"5,280.00","5,380.00","5,160.00","5,300.00","18,497"
2011-06-03,"5,300.00","5,370.00","5,180.00","5,270.00","10,721"
2011-06-02,"5,350.00","5,370.00","5,000.00","5,200.00","32,008"
2011-06-01,"5,230.00","5,480.00","5,170.00","5,260.00","19,015"
2011-05-31,"5,250.00","5,280.00","5,160.00","5,160.00","12,631"
2011-05-30,"5,160.00","5,330.00","5,110.00","5,110.00","38,433"
2011-05-27,"5,130.00","5,350.00","5,130.00","5,290.00","20,478"
2011-05-26,"5,300.00","5,420.00","5,220.00","5,330.00","37,053"
2011-05-25,"5,240.00","5,400.00","5,110.00","5,360.00","8,249"
2011-05-24,"5,290.00","5,450.00","5,010.00","5,010.00","29,084"
2011-05-23,"5,230.00","5,480.00","5,230.00","5,380.00","39,330"
2011-05-20,"5,340.00","5,410.00","5,260.00","5,270.00","22,866"
2011-05-19,"5,330.00","5,680.00","5,300.00","5,600.00","43,093"
2011-05-18,"5,590.00","5,670.00","5,520.00","5,670.00","15,780"
2011-05-17,"5,580.00","5,760.00","5,500.00","5,640.00","39,500"
2011-05-16,"5,640.00","5,900.00","5,640.00","5,900.00","20,892"
2011-05-13,"5,750.00","5,880.00","5,610.00","5,810.00","43,253"
2011-05-12,"5,800.00","6,000.00","5,590.00","6,000.00","51,046"
2011-05-11,"5,950.00","6,050.00","5,800.00","5,900.00","56,846"
2011-05-09,"5,850.00","5,930.00","5,650.00","5,780.00","37,410"
2011-05-06,"5,620.00","5,780.00","5,610.00","5,670.00","40,450"
2011-05-04,"5,820.00","6,000.00","5,820.00","5,910.00","37,693"
2011-05-03,"5,970.00","6,040.00","5,760.00","5,910.00","78,160"
2011-05-02,"5,910.00","6,100.00","5,730.00","5,790.00","89,102"
2011-04-29,"5,730.00","5,800.00","5,460.00","5,470.00","93,440"
2011-04-28,"5,450.00","5,610.00","5,410.00","5,600.00","64,534"
2011-04-27,"5,510.00","5,550.00","5,420.00","5,420.00","68,604"
2011-04-26,"5,420.00","5,720.00","5,400.00","5,630.00","106,911"
2011-04-25,"5,700.00","5,950.00","5,630.00","5,930.00","91,979"
2011-04-22,"5,820.00","6,100.00","5,800.00","6,100.00","107,549"
2011-04-21,"6,040.00","6,120.00","5,950.00","6,110.00","61,661"
2011-04-20,"6,060.00","6,080.00","5,820.00","5,910.00","125,869"
2011-04-19,"5,910.00","6,420.00","5,910.00","6,120.00","175,717"
2011-04-18,"6,180.00","6,180.00","5,800.00","5,850.00","126,227"
2011-04-15,"5,850.00","6,000.00","5,820.00","5,990.00","120,216"
2011-04-14,"6,030.00","6,320.00","5,960.00","6,200.00","142,547"
2011-04-13,"6,070.00","6,070.00","5,750.00","5,890.00","152,906"
2011-04-12,"5,780.00","6,250.00","5,750.00","5,970.00","454,843"
2011-04-11,"5,930.00","6,000.00","5,510.00","5,530.00","277,969"
2011-04-08,"5,560.00","5,580.00","5,300.00","5,390.00","83,475"
2011-04-07,"5,410.00","5,460.00","5,270.00","5,330.00","30,492"
2011-04-06,"5,310.00","5,420.00","5,210.00","5,330.00","87,933"
2011-04-05,"5,340.00","5,690.00","5,330.00","5,600.00","111,460"
2011-04-04,"5,600.00","5,830.00","5,530.00","5,580.00","116,735"
2011-04-01,"5,580.00","5,730.00","5,440.00","5,450.00","202,372"
2011-03-31,"5,420.00","5,620.00","5,360.00","5,500.00","86,905"
2011-03-30,"5,500.00","5,540.00","5,060.00","5,110.00","185,219"
2011-03-29,"5,070.00","5,180.00","5,020.00","5,070.00","30,774"
2011-03-28,"5,070.00","5,110.00","4,980.00","5,000.00","44,597"
2011-03-25,"5,040.00","5,160.00","4,985.00","5,110.00","57,557"
2011-03-24,"5,020.00","5,090.00","4,900.00","5,000.00","86,837"
2011-03-23,"5,000.00","5,230.00","4,970.00","5,230.00","96,819"
2011-03-22,"5,190.00","5,390.00","5,120.00","5,300.00","66,328"
2011-03-21,"5,270.00","5,350.00","5,190.00","5,230.00","64,581"
2011-03-18,"5,210.00","5,500.00","5,200.00","5,330.00","99,488"
2011-03-17,"5,330.00","5,340.00","5,110.00","5,240.00","52,300"
2011-03-16,"5,300.00","5,350.00","4,855.00","5,030.00","52,476"
2011-03-15,"4,930.00","5,230.00","4,755.00","5,150.00","124,838"
2011-03-14,"5,200.00","5,340.00","4,370.00","5,210.00","93,755"
2011-03-11,"5,140.00","5,320.00","5,060.00","5,060.00","37,997"
2011-03-10,"5,160.00","5,360.00","5,100.00","5,200.00","43,197"
2011-03-09,"5,220.00","5,480.00","5,220.00","5,480.00","54,993"
2011-03-08,"5,390.00","5,630.00","5,340.00","5,340.00","71,085"
2011-03-07,"5,390.00","5,470.00","5,130.00","5,190.00","102,003"
2011-03-04,"5,210.00","5,350.00","5,130.00","5,330.00","43,341"
2011-03-03,"5,190.00","5,340.00","5,140.00","5,230.00","33,572"
2011-03-02,"5,200.00","5,300.00","4,960.00","5,020.00","97,086"
2011-02-28,"5,020.00","5,110.00","4,830.00","5,010.00","43,851"
2011-02-25,"5,060.00","5,070.00","4,815.00","4,850.00","34,366"
2011-02-24,"4,845.00","4,900.00","4,715.00","4,715.00","42,285"
2011-02-23,"4,790.00","4,885.00","4,720.00","4,720.00","84,755"
2011-02-22,"4,900.00","5,180.00","4,850.00","5,100.00","127,460"
2011-02-21,"5,200.00","5,360.00","5,040.00","5,240.00","54,002"
2011-02-18,"5,230.00","5,410.00","5,100.00","5,100.00","78,299"
2011-02-17,"5,170.00","5,570.00","5,100.00","5,540.00","74,698"
2011-02-16,"5,490.00","5,650.00","5,370.00","5,580.00","76,469"
2011-02-15,"5,570.00","5,770.00","5,500.00","5,600.00","78,525"
2011-02-14,"5,600.00","5,700.00","5,210.00","5,240.00","190,410"
2011-02-11,"5,250.00","5,690.00","5,210.00","5,230.00","175,447"
2011-02-10,"5,170.00","5,290.00","5,030.00","5,030.00","61,247"
2011-02-09,"5,080.00","5,190.00","4,975.00","5,100.00","58,856"
2011-02-08,"5,070.00","5,140.00","5,000.00","5,050.00","35,819"
2011-02-07,"5,050.00","5,320.00","4,970.00","5,230.00","96,697"
2011-02-01,"5,110.00","5,110.00","4,740.00","4,770.00","56,851"
2011-01-31,"4,725.00","4,945.00","4,685.00","4,810.00","28,531"
2011-01-28,"4,810.00","4,950.00","4,790.00","4,840.00","35,578"
2011-01-27,"4,805.00","4,905.00","4,670.00","4,670.00","48,807"
2011-01-26,"4,710.00","4,840.00","4,700.00","4,800.00","49,772"
2011-01-25,"4,725.00","5,000.00","4,725.00","4,915.00","74,049"
2011-01-24,"4,950.00","5,070.00","4,825.00","4,950.00","56,056"
2011-01-21,"4,990.00","5,190.00","4,860.00","4,995.00","99,137"
2011-01-20,"4,935.00","5,150.00","4,820.00","5,090.00","57,627"
2011-01-19,"5,100.00","5,190.00","4,930.00","5,040.00","40,214"
2011-01-18,"4,960.00","4,990.00","4,580.00","4,900.00","61,731"
2011-01-17,"4,955.00","5,280.00","4,920.00","5,240.00","78,929"
2011-01-14,"5,240.00","5,450.00","5,230.00","5,380.00","63,516"
2011-01-13,"5,300.00","5,360.00","5,000.00","5,150.00","105,605"
2011-01-12,"5,150.00","5,200.00","4,950.00","5,170.00","117,973"
2011-01-11,"5,170.00","5,190.00","4,985.00","5,000.00","110,007"
2011-01-10,"5,050.00","5,380.00","4,980.00","5,380.00","218,115"
2011-01-07,"5,350.00","5,710.00","5,340.00","5,680.00","140,950"
2011-01-06,"5,610.00","5,810.00","5,550.00","5,650.00","171,621"
2011-01-05,"5,620.00","5,750.00","5,400.00","5,560.00","208,253"
2011-01-04,"5,610.00","5,890.00","5,460.00","5,800.00","230,342"
2011-01-03,"5,580.00","5,580.00","4,920.00","4,990.00","365,617"
2010-12-30,"4,860.00","5,050.00","4,755.00","5,050.00","136,548"
2010-12-29,"4,880.00","5,120.00","4,705.00","4,790.00","316,271"
2010-12-28,"4,695.00","4,795.00","4,475.00","4,660.00","99,721"
2010-12-27,"4,655.00","4,885.00","4,505.00","4,700.00","190,513"
2010-12-24,"4,700.00","4,745.00","4,135.00","4,135.00","413,243"
2010-12-23,"4,130.00","4,130.00","3,980.00","4,020.00","42,354"
2010-12-22,"4,020.00","4,120.00","3,985.00","3,985.00","31,402"
2010-12-21,"4,020.00","4,100.00","3,950.00","4,050.00","39,044"
2010-12-20,"3,915.00","4,070.00","3,810.00","4,040.00","38,391"
2010-12-17,"4,045.00","4,045.00","3,865.00","3,955.00","39,220"
2010-12-16,"3,915.00","4,005.00","3,915.00","3,960.00","23,983"
2010-12-15,"3,990.00","4,070.00","3,950.00","4,000.00","26,922"
2010-12-14,"3,990.00","4,085.00","3,900.00","3,975.00","29,268"
2010-12-13,"4,000.00","4,080.00","3,940.00","4,040.00","15,988"
2010-12-10,"4,065.00","4,100.00","3,730.00","4,100.00","13,020"
2010-12-09,"4,070.00","4,090.00","3,930.00","4,000.00","23,060"
2010-12-08,"3,990.00","4,030.00","3,925.00","3,990.00","27,287"
2010-12-07,"3,960.00","4,050.00","3,955.00","4,000.00","18,437"
2010-12-06,"4,000.00","4,000.00","3,850.00","3,880.00","24,337"
2010-12-03,"3,850.00","4,090.00","3,835.00","4,020.00","40,184"
2010-12-02,"4,010.00","4,070.00","3,950.00","3,950.00","11,323"
2010-12-01,"3,930.00","4,080.00","3,860.00","3,860.00","50,086"
2010-11-30,"3,925.00","4,030.00","3,750.00","3,880.00","45,355"
2010-11-29,"3,850.00","4,090.00","3,840.00","3,955.00","81,255"
2010-11-26,"4,050.00","4,240.00","3,995.00","4,240.00","71,572"
2010-11-25,"4,285.00","4,295.00","4,110.00","4,140.00","25,965"
2010-11-24,"4,140.00","4,140.00","3,670.00","3,715.00","102,806"
2010-11-23,"4,200.00","4,430.00","4,160.00","4,430.00","55,081"
2010-11-22,"4,370.00","4,455.00","4,320.00","4,370.00","31,439"
2010-11-19,"4,370.00","4,470.00","4,340.00","4,465.00","49,451"
2010-11-18,"4,400.00","4,470.00","4,255.00","4,325.00","58,122"
2010-11-17,"4,300.00","4,360.00","4,270.00","4,350.00","12,982"
2010-11-16,"4,360.00","4,390.00","4,250.00","4,300.00","25,395"
2010-11-15,"4,350.00","4,460.00","4,200.00","4,260.00","60,634"
2010-11-12,"4,255.00","4,665.00","4,160.00","4,665.00","98,573"
2010-11-11,"4,550.00","4,695.00","4,515.00","4,590.00","55,884"
2010-11-10,"4,520.00","4,525.00","4,400.00","4,465.00","62,336"
2010-11-09,"4,460.00","4,485.00","4,245.00","4,350.00","37,251"
2010-11-08,"4,255.00","4,390.00","4,195.00","4,390.00","30,418"
2010-11-05,"4,340.00","4,470.00","4,325.00","4,400.00","37,419"
2010-11-04,"4,400.00","4,500.00","4,340.00","4,440.00","59,158"
2010-11-03,"4,380.00","4,490.00","4,260.00","4,360.00","113,669"
2010-11-02,"4,260.00","4,695.00","4,000.00","4,100.00","221,814"
2010-11-01,"4,115.00","4,230.00","4,040.00","4,200.00","41,954"
2010-10-29,"4,205.00","4,395.00","4,200.00","4,370.00","44,007"
2010-10-28,"4,370.00","4,475.00","4,320.00","4,415.00","30,581"
2010-10-27,"4,435.00","4,490.00","4,360.00","4,490.00","45,615"
2010-10-26,"4,400.00","4,485.00","4,340.00","4,385.00","26,869"
2010-10-25,"4,390.00","4,500.00","4,365.00","4,470.00","26,606"
2010-10-22,"4,425.00","4,480.00","4,380.00","4,435.00","15,256"
2010-10-21,"4,425.00","4,505.00","4,385.00","4,390.00","35,819"
2010-10-20,"4,420.00","4,420.00","4,305.00","4,305.00","36,595"
2010-10-19,"4,450.00","4,550.00","4,450.00","4,455.00","23,319"
2010-10-18,"4,500.00","4,535.00","4,395.00","4,535.00","52,720"
2010-10-15,"4,490.00","4,650.00","4,350.00","4,525.00","75,748"
2010-10-14,"4,550.00","4,650.00","4,165.00","4,270.00","129,777"
2010-10-13,"4,205.00","4,290.00","4,055.00","4,055.00","13,239"
2010-10-12,"4,040.00","4,120.00","4,005.00","4,040.00","26,948"
2010-10-11,"4,040.00","4,070.00","3,980.00","4,000.00","26,377"
2010-10-08,"4,015.00","4,180.00","3,995.00","4,100.00","26,203"
2010-10-07,"4,090.00","4,160.00","3,970.00","4,105.00","43,734"
2010-10-06,"4,105.00","4,190.00","4,045.00","4,150.00","73,296"
2010-10-05,"4,105.00","4,330.00","4,045.00","4,165.00","89,472"
2010-10-04,"4,225.00","4,380.00","4,200.00","4,325.00","30,653"
2010-10-01,"4,325.00","4,400.00","4,150.00","4,250.00","32,290"
2010-09-30,"4,245.00","4,450.00","4,115.00","4,115.00","56,474"
2010-09-29,"4,110.00","4,190.00","4,035.00","4,085.00","47,502"
2010-09-28,"4,185.00","4,245.00","4,110.00","4,195.00","37,564"
2010-09-27,"4,120.00","4,210.00","4,015.00","4,185.00","62,145"
2010-09-24,"4,145.00","4,190.00","4,030.00","4,160.00","56,558"
2010-09-20,"4,050.00","4,165.00","3,700.00","3,750.00","128,809"
2010-09-17,"3,700.00","3,700.00","3,595.00","3,650.00","25,850"
2010-09-16,"3,590.00","3,645.00","3,530.00","3,590.00","19,682"
2010-09-15,"3,560.00","3,645.00","3,500.00","3,645.00","17,490"
2010-09-14,"3,580.00","3,590.00","3,545.00","3,550.00","17,112"
2010-09-13,"3,550.00","3,610.00","3,550.00","3,610.00","18,399"
2010-09-10,"3,590.00","3,625.00","3,515.00","3,575.00","8,584"
2010-09-09,"3,575.00","3,750.00","3,560.00","3,750.00","20,907"
2010-09-08,"3,630.00","3,700.00","3,575.00","3,650.00","23,940"
2010-09-07,"3,640.00","3,700.00","3,555.00","3,665.00","18,142"
2010-09-06,"3,680.00","3,750.00","3,640.00","3,750.00","13,990"
2010-09-03,"3,685.00","3,790.00","3,655.00","3,710.00","8,969"
2010-09-02,"3,710.00","3,840.00","3,625.00","3,840.00","27,052"
2010-09-01,"3,585.00","3,645.00","3,515.00","3,515.00","25,499"
2010-08-31,"3,565.00","3,650.00","3,505.00","3,650.00","12,272"
2010-08-30,"3,535.00","3,680.00","3,525.00","3,650.00","31,156"
2010-08-27,"3,595.00","3,710.00","3,585.00","3,655.00","28,739"
2010-08-26,"3,710.00","3,790.00","3,605.00","3,750.00","21,392"
2010-08-25,"3,710.00","3,800.00","3,610.00","3,655.00","37,328"
2010-08-24,"3,710.00","3,805.00","3,680.00","3,760.00","40,240"
2010-08-23,"3,790.00","3,890.00","3,750.00","3,770.00","55,288"
2010-08-20,"3,835.00","3,880.00","3,750.00","3,790.00","30,132"
2010-08-19,"3,850.00","3,920.00","3,820.00","3,920.00","24,532"
2010-08-18,"3,815.00","3,900.00","3,800.00","3,805.00","25,188"
2010-08-17,"3,835.00","3,940.00","3,810.00","3,910.00","36,505"
2010-08-16,"3,910.00","3,945.00","3,765.00","3,765.00","97,035"
2010-08-13,"3,745.00","3,930.00","3,580.00","3,580.00","156,279"
2010-08-12,"3,635.00","3,680.00","3,580.00","3,680.00","43,660"
2010-08-11,"3,640.00","3,700.00","3,570.00","3,685.00","25,521"
2010-08-10,"3,620.00","3,680.00","3,430.00","3,550.00","69,432"
2010-08-09,"3,545.00","3,550.00","3,470.00","3,520.00","11,870"
2010-08-06,"3,520.00","3,700.00","3,470.00","3,490.00","11,851"
2010-08-05,"3,560.00","3,630.00","3,450.00","3,590.00","34,567"
2010-08-04,"3,630.00","3,720.00","3,600.00","3,680.00","16,143"
2010-08-03,"3,680.00","3,700.00","3,625.00","3,635.00","12,969"
2010-08-02,"3,665.00","3,720.00","3,625.00","3,635.00","45,003"
2010-07-30,"3,635.00","3,725.00","3,615.00","3,650.00","29,549"
2010-07-29,"3,675.00","3,700.00","3,610.00","3,700.00","19,126"
2010-07-28,"3,630.00","3,725.00","3,600.00","3,610.00","28,858"
2010-07-27,"3,650.00","3,710.00","3,595.00","3,610.00","32,119"
2010-07-26,"3,650.00","3,695.00","3,435.00","3,500.00","61,241"
2010-07-23,"3,480.00","3,565.00","3,455.00","3,535.00","16,776"
2010-07-22,"3,535.00","3,550.00","3,400.00","3,445.00","28,705"
2010-07-21,"3,455.00","3,575.00","3,400.00","3,575.00","38,548"
2010-07-20,"3,480.00","3,545.00","3,375.00","3,440.00","49,014"
2010-07-19,"3,435.00","3,495.00","3,380.00","3,400.00","28,368"
2010-07-16,"3,445.00","3,570.00","3,445.00","3,515.00","33,123"
2010-07-15,"3,510.00","3,635.00","3,505.00","3,635.00","20,204"
2010-07-14,"3,490.00","3,640.00","3,465.00","3,570.00","37,216"
2010-07-13,"3,510.00","3,650.00","3,500.00","3,625.00","45,053"
2010-07-12,"3,635.00","3,700.00","3,575.00","3,700.00","28,208"
2010-07-09,"3,650.00","3,800.00","3,620.00","3,780.00","19,881"
2010-07-08,"3,730.00","3,795.00","3,605.00","3,795.00","31,018"
2010-07-07,"3,730.00","3,745.00","3,600.00","3,705.00","18,656"
2010-07-06,"3,680.00","3,795.00","3,520.00","3,520.00","86,881"
2010-07-05,"3,510.00","3,605.00","3,430.00","3,495.00","25,305"
2010-07-02,"3,495.00","3,575.00","3,405.00","3,495.00","37,934"
2010-07-01,"3,495.00","3,515.00","3,430.00","3,450.00","21,718"
2010-06-30,"3,515.00","3,520.00","3,425.00","3,440.00","13,384"
2010-06-29,"3,480.00","3,570.00","3,470.00","3,485.00","22,682"
2010-06-28,"3,530.00","3,630.00","3,470.00","3,600.00","50,862"
2010-06-25,"3,600.00","3,770.00","3,550.00","3,750.00","46,003"
2010-06-24,"3,750.00","3,760.00","3,670.00","3,750.00","17,623"
2010-06-23,"3,730.00","3,875.00","3,710.00","3,875.00","14,667"
2010-06-22,"3,820.00","3,900.00","3,780.00","3,840.00","3,345"
2010-06-21,"3,820.00","3,855.00","3,760.00","3,835.00","30,704"
2010-06-18,"3,820.00","3,860.00","3,730.00","3,730.00","22,243"
2010-06-17,"3,750.00","3,890.00","3,750.00","3,850.00","33,899"
2010-06-16,"3,800.00","3,860.00","3,780.00","3,810.00","32,306"
2010-06-15,"3,795.00","3,850.00","3,760.00","3,850.00","33,137"
2010-06-14,"3,830.00","4,060.00","3,820.00","3,980.00","43,291"
2010-06-11,"3,980.00","4,085.00","3,900.00","3,900.00","17,759"
2010-06-10,"3,950.00","4,220.00","3,900.00","4,220.00","33,672"
2010-06-09,"4,090.00","4,245.00","4,030.00","4,150.00","15,515"
2010-06-08,"4,140.00","4,290.00","4,120.00","4,290.00","24,796"
2010-06-07,"4,120.00","4,150.00","3,940.00","3,940.00","32,986"
2010-06-04,"4,100.00","4,120.00","3,950.00","4,000.00","34,714"
2010-06-03,"3,900.00","4,020.00","3,760.00","3,760.00","31,008"
2010-06-01,"3,750.00","3,895.00","3,745.00","3,880.00","27,802"
2010-05-31,"3,850.00","3,910.00","3,660.00","3,880.00","26,549"
2010-05-28,"3,880.00","3,990.00","3,700.00","3,800.00","45,143"
2010-05-27,"3,800.00","3,800.00","3,680.00","3,725.00","35,301"
2010-05-26,"3,725.00","3,835.00","3,620.00","3,670.00","44,108"
2010-05-25,"3,700.00","4,050.00","3,580.00","4,050.00","165,038"
2010-05-24,"4,030.00","4,230.00","3,845.00","4,150.00","75,691"
2010-05-20,"4,230.00","4,575.00","4,095.00","4,495.00","79,531"
2010-05-19,"4,490.00","4,635.00","4,350.00","4,410.00","135,649"
2010-05-18,"4,360.00","4,500.00","4,000.00","4,090.00","218,961"
2010-05-17,"4,055.00","4,090.00","3,880.00","3,880.00","38,404"
2010-05-14,"4,040.00","4,040.00","3,885.00","4,005.00","49,759"
2010-05-13,"4,000.00","4,020.00","3,830.00","3,985.00","28,419"
2010-05-12,"3,985.00","4,090.00","3,945.00","4,080.00","19,682"
2010-05-11,"4,050.00","4,110.00","3,960.00","4,005.00","30,304"
2010-05-10,"3,940.00","4,050.00","3,850.00","3,875.00","33,106"
2010-05-07,"3,875.00","4,080.00","3,770.00","3,875.00","40,093"
2010-05-06,"4,035.00","4,185.00","3,940.00","4,085.00","28,788"
2010-05-04,"4,200.00","4,390.00","4,135.00","4,300.00","31,380"
2010-05-03,"4,280.00","4,360.00","4,050.00","4,130.00","53,102"
2010-04-30,"4,130.00","4,140.00","3,935.00","3,985.00","29,229"
2010-04-29,"3,910.00","4,020.00","3,860.00","4,020.00","31,538"
2010-04-28,"3,970.00","3,980.00","3,820.00","3,820.00","37,471"
2010-04-27,"3,950.00","4,000.00","3,900.00","3,985.00","27,910"
2010-04-26,"4,000.00","4,065.00","3,965.00","4,035.00","19,140"
2010-04-23,"4,035.00","4,120.00","3,950.00","4,120.00","24,707"
2010-04-22,"4,050.00","4,145.00","4,000.00","4,110.00","25,690"
2010-04-21,"4,055.00","4,135.00","3,930.00","4,000.00","65,797"
2010-04-20,"4,000.00","4,150.00","3,820.00","3,905.00","34,007"
2010-04-19,"3,905.00","3,970.00","3,810.00","3,810.00","38,432"
2010-04-16,"3,975.00","4,100.00","3,950.00","4,085.00","33,256"
2010-04-15,"4,060.00","4,100.00","4,010.00","4,100.00","17,784"
2010-04-14,"4,020.00","4,065.00","3,870.00","3,880.00","54,680"
2010-04-13,"3,900.00","3,975.00","3,820.00","3,935.00","23,286"
2010-04-12,"3,885.00","4,055.00","3,805.00","3,900.00","36,062"
2010-04-09,"3,885.00","4,075.00","3,850.00","4,075.00","81,977"
2010-04-08,"3,950.00","4,040.00","3,880.00","4,015.00","60,123"
2010-04-07,"3,985.00","4,175.00","3,945.00","4,110.00","38,907"
2010-04-06,"3,990.00","4,200.00","3,850.00","4,080.00","111,645"
2010-04-05,"4,080.00","4,530.00","3,770.00","4,445.00","129,905"
2010-04-02,"4,435.00","4,595.00","4,420.00","4,550.00","52,610"
2010-04-01,"4,550.00","4,550.00","4,360.00","4,535.00","61,651"
2010-03-31,"4,480.00","4,675.00","4,360.00","4,360.00","185,794"
2010-03-30,"4,350.00","4,490.00","4,250.00","4,415.00","42,438"
2010-03-29,"4,400.00","4,580.00","4,340.00","4,400.00","80,888"
2010-03-26,"4,560.00","4,615.00","4,300.00","4,300.00","135,250"
2010-03-25,"4,300.00","4,450.00","4,195.00","4,450.00","74,456"
2010-03-24,"4,400.00","4,705.00","4,200.00","4,640.00","184,177"
2010-03-23,"4,500.00","4,700.00","4,340.00","4,500.00","243,385"
2010-03-22,"4,400.00","4,700.00","4,400.00","4,680.00","244,940"
2010-03-19,"4,600.00","4,840.00","4,450.00","4,755.00","287,957"
2010-03-18,"4,810.00","5,260.00","4,605.00","4,700.00","652,985"
2010-03-17,"4,750.00","5,290.00","4,680.00","5,190.00","545,121"
2010-03-16,"4,945.00","4,945.00","4,385.00","4,525.00","1,061,186"
2010-03-15,"4,300.00","4,350.00","3,910.00","4,190.00","216,662"
2010-03-12,"4,125.00","4,500.00","4,105.00","4,165.00","301,882"
2010-03-11,"4,300.00","4,705.00","4,170.00","4,210.00","957,537"
2010-03-10,"4,095.00","4,095.00","3,585.00","3,585.00","184,779"
2010-03-09,"3,565.00","3,600.00","3,450.00","3,500.00","41,327"
2010-03-08,"3,530.00","3,680.00","3,470.00","3,680.00","67,326"
2010-03-05,"3,610.00","3,650.00","3,520.00","3,580.00","16,310"
2010-03-04,"3,550.00","3,770.00","3,485.00","3,730.00","78,868"
2010-03-03,"3,730.00","3,850.00","3,650.00","3,800.00","77,158"
2010-03-02,"3,800.00","3,875.00","3,655.00","3,810.00","118,402"
2010-02-26,"3,795.00","3,875.00","3,690.00","3,720.00","99,596"
2010-02-25,"3,725.00","3,765.00","3,605.00","3,765.00","65,809"
2010-02-24,"3,605.00","3,770.00","3,530.00","3,700.00","71,940"
2010-02-23,"3,680.00","3,700.00","3,210.00","3,360.00","159,345"
2010-02-22,"3,260.00","3,365.00","3,210.00","3,365.00","12,067"
2010-02-19,"3,250.00","3,385.00","3,200.00","3,385.00","19,612"
2010-02-18,"3,340.00","3,370.00","3,245.00","3,300.00","22,582"
2010-02-17,"3,290.00","3,375.00","3,270.00","3,370.00","23,805"
2010-02-16,"3,275.00","3,420.00","3,205.00","3,270.00","30,491"
2010-02-12,"3,350.00","3,395.00","3,210.00","3,335.00","40,721"
2010-02-11,"3,335.00","3,470.00","3,230.00","3,400.00","85,724"
2010-02-10,"3,130.00","3,145.00","2,940.00","2,940.00","13,088"
2010-02-09,"2,990.00","3,045.00","2,970.00","3,000.00","8,060"
2010-02-08,"3,045.00","3,085.00","3,015.00","3,050.00","19,408"
